tick,duration_ns
1819,3370559
1820,2972929
1821,7132047
1822,6821782
1823,2754486
1824,3973970
1825,1708537
1826,6789697
1827,3200865
1828,5065424
1829,4251803
1830,4478087
1831,3968672
1832,5100304
1833,5048826
1834,1552129
1835,6763868
1836,2130545
1837,2367464
1838,2178197
1839,4535872
1840,2100966
1841,4513150
1842,4837499
1843,2132376
1844,5311452
1845,2098213
1846,2107239
1847,6187448
1848,1958619
1849,5363017
1850,2848283
1851,3382251
1852,2160775
1853,4992986
1854,3058543
1855,1170645
1856,1314248
1857,5927139
1858,4981420
1859,3767223
1860,5151384
1861,2898347
1862,2985671
1863,1704599
1864,3192919
1865,2811092
1866,1630005
1867,3522535
1868,4389498
1869,1815326
1870,3788604
1871,2522722
1872,3471485
1873,4639509
1874,2273808
1875,2802604
1876,2206332
1877,9956104
1878,2850208
1879,2275428
1880,3028418
1881,3149513
1882,4527834
1883,2815946
1884,4288909
1885,2215020
1886,2614584
1887,3225807
1888,2999769
1889,3620809
1890,2104384
1891,1924975
1892,2101526
1893,2824070
1894,3073564
1895,3849027
1896,3226819
1897,11965556
1898,1128760
1899,1605337
1900,2772618
1901,4228444
1902,6375370
1903,3346230
1904,4125163
1905,2997357
1906,2306892
1907,2144834
1908,2795877
1909,1889634
1910,2453859
1911,2232818
1912,2268923
1913,3730532
1914,3391202
1915,4687727
1916,3307363
1917,3240818
1918,8708105
1919,1187559
1920,3805838
1921,4227415
1922,2026472
1923,1990587
1924,2478513
1925,5342157
1926,2046608
1927,2409664
1928,2576567
1929,5933305
1930,2348699
1931,5605824
1932,1845702
1933,1095967
1934,2701092
1935,1885554
1936,1874831
1937,1952534
1938,1784934
1939,1849538
1940,1712114
1941,4304003
1942,3303917
1943,1167392
1944,3690350
1945,4594298
1946,3265416
1947,3587311
1948,2393440
1949,22014363
1950,6991444
1951,1271360
1952,4288199
1953,4411561
1954,2774890
1955,4901594
1956,4477108
1957,5470256
1958,4402426
1959,3564721
1960,3838805
1961,5127520
1962,1277655
1963,4575569
1964,4430409
1965,2430693
1966,3160392
1967,1987881
1968,4055385
1969,3723581
1970,2162690
1971,3184529
1972,2417699
1973,4645099
1974,2158079
1975,2029689
1976,6181065
1977,6299007
1978,3042758
1979,2653114
1980,2147356
1981,3365304
1982,3763833
1983,1115716
1984,3441930
1985,1838459
1986,3522852
1987,3372443
1988,2356644
1989,4539023
1990,2961768
1991,2674852
1992,3508583
1993,2566795
1994,7386274
1995,3387198
1996,2702576
1997,6003291
1998,4927106
1999,1106214
2000,2692027
2001,4974989
2002,4594178
2003,3668937
2004,1312343
2005,4907250
2006,4088258
2007,4275405
2008,2311482
2009,5081811
2010,8413431
2011,3547946
2012,4065826
2013,8274270
2014,7145927
2015,1135107
2016,3872587
2017,3378344
2018,3385707
2019,6976140
2020,2734268
2021,5310883
2022,2398518
2023,3712992
2024,4730181
2025,2205491
2026,1299824
2027,2728344
2028,3160940
2029,3417153
2030,3576292
2031,2157590
2032,4131104
2033,1942421
2034,4419669
2035,2208845
2036,1494539
2037,3252051
2038,2562397
2039,3562688
2040,3802798
2041,3887038
2042,2730197
2043,8378485
2044,4995701
2045,3395035
2046,3132601
2047,3581129
2048,6019677
2049,6470583
2050,2735055
2051,3048425
2052,4180702
2053,6485403
2054,4216425
2055,6308162
2056,3393869
2057,3578947
2058,1207381
2059,4511032
2060,2748893
2061,2366914
2062,3029905
2063,3772421
2064,4792869
2065,6656314
2066,4729466
2067,2855873
2068,3304434
2069,4401917
2070,3714261
2071,2191256
2072,3350124
2073,4287857
2074,4748745
2075,2954004
2076,3067241
2077,2468438
2078,1911307
2079,2680737
2080,2889900
2081,3395376
2082,2511527
2083,3547024
2084,2461970
2085,1890388
2086,3216656
2087,3576382
2088,3381500
2089,4701971
2090,1533735
2091,2280783
2092,3245168
2093,4354129
2094,6656956
2095,3438957
2096,4187991
2097,3277566
2098,4197382
2099,2623770
